game_pk,date,batting_team,game_third,runs
717123,2023-08-05,Kansas City Royals,Innings 4-6,4
717123,2023-08-05,Philadelphia Phillies,Innings 1-3,3
717123,2023-08-05,Philadelphia Phillies,Innings 4-6,5
717123,2023-08-05,Philadelphia Phillies,Innings 7+,1
717114,2023-08-05,Baltimore Orioles,Innings 1-3,3
717114,2023-08-05,Baltimore Orioles,Innings 4-6,3
717114,2023-08-05,Baltimore Orioles,Innings 7+,1
717114,2023-08-05,New York Mets,Innings 4-6,3
717117,2023-08-05,Oakland Athletics,Innings 4-6,1
717117,2023-08-05,Oakland Athletics,Innings 7+,1
717117,2023-08-05,San Francisco Giants,Innings 7+,1
717118,2023-08-05,Arizona Diamondbacks,Innings 1-3,1
717118,2023-08-05,Minnesota Twins,Innings 1-3,6
717118,2023-08-05,Minnesota Twins,Innings 4-6,4
717118,2023-08-05,Minnesota Twins,Innings 7+,2
717115,2023-08-05,Chicago White Sox,Innings 1-3,1
717115,2023-08-05,Chicago White Sox,Innings 4-6,4
717115,2023-08-05,Chicago White Sox,Innings 7+,2
717115,2023-08-05,Cleveland Guardians,Innings 4-6,2
717115,2023-08-05,Cleveland Guardians,Innings 7+,2
717116,2023-08-05,Milwaukee Brewers,Innings 4-6,1
717116,2023-08-05,Milwaukee Brewers,Innings 7+,2
717116,2023-08-05,Pittsburgh Pirates,Innings 4-6,2
717119,2023-08-05,Colorado Rockies,Innings 4-6,1
717119,2023-08-05,Colorado Rockies,Innings 7+,1
717119,2023-08-05,St. Louis Cardinals,Innings 1-3,1
717119,2023-08-05,St. Louis Cardinals,Innings 4-6,5
717112,2023-08-06,Los Angeles Dodgers,Innings 1-3,2
717112,2023-08-06,Los Angeles Dodgers,Innings 4-6,1
717112,2023-08-06,San Diego Padres,Innings 4-6,1
717112,2023-08-06,San Diego Padres,Innings 7+,7
717109,2023-08-06,Los Angeles Angels,Innings 1-3,1
717109,2023-08-06,Los Angeles Angels,Innings 7+,1
717109,2023-08-06,Seattle Mariners,Innings 1-3,2
717109,2023-08-06,Seattle Mariners,Innings 7+,1
717108,2023-08-06,Chicago White Sox,Innings 1-3,2
717108,2023-08-06,Chicago White Sox,Innings 7+,3
717108,2023-08-06,Cleveland Guardians,Innings 4-6,3
717107,2023-08-06,Baltimore Orioles,Innings 4-6,1
717107,2023-08-06,Baltimore Orioles,Innings 7+,1
717111,2023-08-06,Boston Red Sox,Innings 4-6,1
717111,2023-08-06,Toronto Blue Jays,Innings 1-3,4
717111,2023-08-06,Toronto Blue Jays,Innings 4-6,7
717111,2023-08-06,Toronto Blue Jays,Innings 7+,2
717113,2023-08-06,Kansas City Royals,Innings 1-3,4
717113,2023-08-06,Philadelphia Phillies,Innings 1-3,5
717113,2023-08-06,Philadelphia Phillies,Innings 4-6,2
717113,2023-08-06,Philadelphia Phillies,Innings 7+,1
717110,2023-08-06,Houston Astros,Innings 1-3,5
717110,2023-08-06,Houston Astros,Innings 4-6,4
717110,2023-08-06,New York Yankees,Innings 1-3,1
717110,2023-08-06,New York Yankees,Innings 4-6,5
717110,2023-08-06,New York Yankees,Innings 7+,1
717104,2023-08-06,Cincinnati Reds,Innings 1-3,3
717104,2023-08-06,Washington Nationals,Innings 1-3,4
717104,2023-08-06,Washington Nationals,Innings 4-6,1
717104,2023-08-06,Washington Nationals,Innings 7+,1
717103,2023-08-06,Detroit Tigers,Innings 1-3,1
717103,2023-08-06,Detroit Tigers,Innings 4-6,2
717103,2023-08-06,Detroit Tigers,Innings 7+,2
717103,2023-08-06,Tampa Bay Rays,Innings 1-3,5
717103,2023-08-06,Tampa Bay Rays,Innings 4-6,2
717103,2023-08-06,Tampa Bay Rays,Innings 7+,2
717106,2023-08-06,Arizona Diamondbacks,Innings 4-6,1
717106,2023-08-06,Arizona Diamondbacks,Innings 7+,2
717106,2023-08-06,Minnesota Twins,Innings 4-6,2
717106,2023-08-06,Minnesota Twins,Innings 7+,3
717105,2023-08-06,Milwaukee Brewers,Innings 7+,1
717105,2023-08-06,Pittsburgh Pirates,Innings 1-3,1
717105,2023-08-06,Pittsburgh Pirates,Innings 4-6,1
717105,2023-08-06,Pittsburgh Pirates,Innings 7+,2
717099,2023-08-06,Colorado Rockies,Innings 1-3,1
717098,2023-08-06,Atlanta Braves,Innings 1-3,2
717098,2023-08-06,Atlanta Braves,Innings 4-6,2
717098,2023-08-06,Chicago Cubs,Innings 1-3,2
717098,2023-08-06,Chicago Cubs,Innings 4-6,3
717098,2023-08-06,Chicago Cubs,Innings 7+,1
717102,2023-08-06,Texas Rangers,Innings 1-3,3
717102,2023-08-06,Texas Rangers,Innings 4-6,2
717102,2023-08-06,Texas Rangers,Innings 7+,1
717101,2023-08-06,Los Angeles Angels,Innings 1-3,1
717101,2023-08-06,Los Angeles Angels,Innings 7+,1
717101,2023-08-06,Seattle Mariners,Innings 1-3,1
717101,2023-08-06,Seattle Mariners,Innings 7+,2
717100,2023-08-06,Oakland Athletics,Innings 1-3,3
717100,2023-08-06,Oakland Athletics,Innings 4-6,4
717100,2023-08-06,Oakland Athletics,Innings 7+,1
717100,2023-08-06,San Francisco Giants,Innings 1-3,4
717100,2023-08-06,San Francisco Giants,Innings 4-6,2
717093,2023-08-06,Los Angeles Dodgers,Innings 1-3,6
717093,2023-08-06,Los Angeles Dodgers,Innings 7+,2
717093,2023-08-06,San Diego Padres,Innings 1-3,1
717093,2023-08-06,San Diego Padres,Innings 7+,1
717094,2023-08-07,Los Angeles Dodgers,Innings 4-6,12
717094,2023-08-07,San Diego Padres,Innings 1-3,5
717094,2023-08-07,San Diego Padres,Innings 4-6,1
717094,2023-08-07,San Diego Padres,Innings 7+,1
717091,2023-08-07,Detroit Tigers,Innings 7+,3
717091,2023-08-07,Minnesota Twins,Innings 1-3,8
717091,2023-08-07,Minnesota Twins,Innings 7+,1
717097,2023-08-07,Cincinnati Reds,Innings 1-3,2
717097,2023-08-07,Cincinnati Reds,Innings 4-6,2
717097,2023-08-07,Cincinnati Reds,Innings 7+,1
717097,2023-08-07,Miami Marlins,Innings 1-3,1
717097,2023-08-07,Miami Marlins,Innings 7+,1
717095,2023-08-07,Atlanta Braves,Innings 4-6,5
717095,2023-08-07,Atlanta Braves,Innings 7+,1
717095,2023-08-07,Pittsburgh Pirates,Innings 1-3,6
717095,2023-08-07,Pittsburgh Pirates,Innings 4-6,1
717089,2023-08-07,Boston Red Sox,Innings 1-3,1
717089,2023-08-07,Boston Red Sox,Innings 4-6,1
717089,2023-08-07,Boston Red Sox,Innings 7+,3
717089,2023-08-07,Kansas City Royals,Innings 7+,2
717092,2023-08-07,Chicago Cubs,Innings 1-3,1
717092,2023-08-07,Chicago Cubs,Innings 4-6,1
717092,2023-08-07,New York Mets,Innings 1-3,5
717092,2023-08-07,New York Mets,Innings 4-6,2
717092,2023-08-07,New York Mets,Innings 7+,4
717087,2023-08-07,Cleveland Guardians,Innings 7+,1
717087,2023-08-07,Toronto Blue Jays,Innings 7+,3
717088,2023-08-08,Chicago White Sox,Innings 1-3,2
717088,2023-08-08,Chicago White Sox,Innings 7+,3
717088,2023-08-08,New York Yankees,Innings 7+,1
717086,2023-08-08,Colorado Rockies,Innings 1-3,1
717086,2023-08-08,Milwaukee Brewers,Innings 4-6,5
717086,2023-08-08,Milwaukee Brewers,Innings 7+,7
717090,2023-08-08,Los Angeles Angels,Innings 4-6,2
717090,2023-08-08,Los Angeles Angels,Innings 7+,1
717090,2023-08-08,San Francisco Giants,Innings 4-6,1
717090,2023-08-08,San Francisco Giants,Innings 7+,7
717081,2023-08-08,Oakland Athletics,Innings 1-3,3
717081,2023-08-08,Texas Rangers,Innings 4-6,2
717081,2023-08-08,Texas Rangers,Innings 7+,3
717096,2023-08-08,Philadelphia Phillies,Innings 1-3,1
717096,2023-08-08,Philadelphia Phillies,Innings 4-6,3
717096,2023-08-08,Washington Nationals,Innings 4-6,2
717096,2023-08-08,Washington Nationals,Innings 7+,3
717082,2023-08-08,Philadelphia Phillies,Innings 1-3,3
717082,2023-08-08,Philadelphia Phillies,Innings 4-6,5
717082,2023-08-08,Washington Nationals,Innings 1-3,3
717082,2023-08-08,Washington Nationals,Innings 7+,1
717096,2023-08-08,Philadelphia Phillies,Innings 1-3,1
717096,2023-08-08,Philadelphia Phillies,Innings 4-6,3
717096,2023-08-08,Washington Nationals,Innings 4-6,2
717096,2023-08-08,Washington Nationals,Innings 7+,3
717085,2023-08-08,St. Louis Cardinals,Innings 1-3,1
717085,2023-08-08,St. Louis Cardinals,Innings 7+,1
717085,2023-08-08,Tampa Bay Rays,Innings 7+,4
717076,2023-08-08,Detroit Tigers,Innings 1-3,1
717076,2023-08-08,Detroit Tigers,Innings 4-6,2
717076,2023-08-08,Detroit Tigers,Innings 7+,3
717083,2023-08-08,Cincinnati Reds,Innings 1-3,1
717083,2023-08-08,Cincinnati Reds,Innings 4-6,1
717083,2023-08-08,Miami Marlins,Innings 1-3,1
717083,2023-08-08,Miami Marlins,Innings 7+,2
717084,2023-08-08,Baltimore Orioles,Innings 1-3,5
717084,2023-08-08,Baltimore Orioles,Innings 4-6,1
717084,2023-08-08,Houston Astros,Innings 1-3,2
717084,2023-08-08,Houston Astros,Innings 7+,4
717079,2023-08-08,Atlanta Braves,Innings 1-3,3
717079,2023-08-08,Atlanta Braves,Innings 4-6,2
717079,2023-08-08,Atlanta Braves,Innings 7+,3
717079,2023-08-08,Pittsburgh Pirates,Innings 1-3,3
717079,2023-08-08,Pittsburgh Pirates,Innings 4-6,3
717077,2023-08-08,Boston Red Sox,Innings 4-6,2
717077,2023-08-08,Boston Red Sox,Innings 7+,1
717077,2023-08-08,Kansas City Royals,Innings 1-3,1
717077,2023-08-08,Kansas City Royals,Innings 4-6,5
717077,2023-08-08,Kansas City Royals,Innings 7+,3
717080,2023-08-08,Chicago Cubs,Innings 4-6,2
717080,2023-08-08,Chicago Cubs,Innings 7+,1
717080,2023-08-08,New York Mets,Innings 1-3,2
717074,2023-08-08,Cleveland Guardians,Innings 1-3,1
717075,2023-08-09,Chicago White Sox,Innings 4-6,1
717075,2023-08-09,New York Yankees,Innings 4-6,4
717075,2023-08-09,New York Yankees,Innings 7+,3
717078,2023-08-09,Colorado Rockies,Innings 4-6,1
717078,2023-08-09,Colorado Rockies,Innings 7+,6
717078,2023-08-09,Milwaukee Brewers,Innings 4-6,2
717078,2023-08-09,Milwaukee Brewers,Innings 7+,1
717068,2023-08-09,Los Angeles Angels,Innings 1-3,4
717068,2023-08-09,Los Angeles Angels,Innings 4-6,1
717068,2023-08-09,Los Angeles Angels,Innings 7+,2
717068,2023-08-09,San Francisco Giants,Innings 1-3,3
717068,2023-08-09,San Francisco Giants,Innings 7+,2
717073,2023-08-09,Arizona Diamondbacks,Innings 7+,4
717073,2023-08-09,Los Angeles Dodgers,Innings 1-3,1
717073,2023-08-09,Los Angeles Dodgers,Innings 4-6,3
717073,2023-08-09,Los Angeles Dodgers,Innings 7+,1
717072,2023-08-09,Seattle Mariners,Innings 4-6,2
717069,2023-08-09,Oakland Athletics,Innings 4-6,1
717069,2023-08-09,Texas Rangers,Innings 1-3,1
717069,2023-08-09,Texas Rangers,Innings 4-6,3
717069,2023-08-09,Texas Rangers,Innings 7+,2
717070,2023-08-09,Cincinnati Reds,Innings 4-6,4
717070,2023-08-09,Miami Marlins,Innings 4-6,1
717070,2023-08-09,Miami Marlins,Innings 7+,4
717065,2023-08-09,Colorado Rockies,Innings 4-6,4
717065,2023-08-09,Colorado Rockies,Innings 7+,2
717065,2023-08-09,Milwaukee Brewers,Innings 4-6,5
717065,2023-08-09,Milwaukee Brewers,Innings 7+,2
717063,2023-08-09,Oakland Athletics,Innings 1-3,1
717063,2023-08-09,Oakland Athletics,Innings 4-6,1
717064,2023-08-09,St. Louis Cardinals,Innings 1-3,3
717064,2023-08-09,St. Louis Cardinals,Innings 4-6,2
717064,2023-08-09,St. Louis Cardinals,Innings 7+,1
717064,2023-08-09,Tampa Bay Rays,Innings 1-3,2
717064,2023-08-09,Tampa Bay Rays,Innings 4-6,1
717064,2023-08-09,Tampa Bay Rays,Innings 7+,1
717061,2023-08-09,Detroit Tigers,Innings 1-3,4
717061,2023-08-09,Detroit Tigers,Innings 4-6,1
717061,2023-08-09,Detroit Tigers,Innings 7+,3
717061,2023-08-09,Minnesota Twins,Innings 1-3,3
717061,2023-08-09,Minnesota Twins,Innings 4-6,1
717061,2023-08-09,Minnesota Twins,Innings 7+,1
717066,2023-08-09,Philadelphia Phillies,Innings 1-3,5
717066,2023-08-09,Philadelphia Phillies,Innings 4-6,1
717066,2023-08-09,Philadelphia Phillies,Innings 7+,1
717067,2023-08-09,Baltimore Orioles,Innings 4-6,2
717067,2023-08-09,Houston Astros,Innings 1-3,3
717067,2023-08-09,Houston Astros,Innings 7+,5
717058,2023-08-09,Atlanta Braves,Innings 1-3,2
717058,2023-08-09,Atlanta Braves,Innings 4-6,3
717058,2023-08-09,Atlanta Braves,Innings 7+,1
717058,2023-08-09,Pittsburgh Pirates,Innings 4-6,4
717058,2023-08-09,Pittsburgh Pirates,Innings 7+,1
717059,2023-08-09,Boston Red Sox,Innings 1-3,1
717059,2023-08-09,Boston Red Sox,Innings 4-6,3
717059,2023-08-09,Kansas City Royals,Innings 1-3,1
717059,2023-08-09,Kansas City Royals,Innings 4-6,1
717059,2023-08-09,Kansas City Royals,Innings 7+,1
717062,2023-08-09,Chicago Cubs,Innings 1-3,1
717062,2023-08-09,Chicago Cubs,Innings 7+,1
717062,2023-08-09,New York Mets,Innings 4-6,4
717060,2023-08-09,Toronto Blue Jays,Innings 1-3,1
717054,2023-08-10,Chicago White Sox,Innings 1-3,4
717054,2023-08-10,Chicago White Sox,Innings 4-6,1
717054,2023-08-10,Chicago White Sox,Innings 7+,4
717054,2023-08-10,New York Yankees,Innings 4-6,1
717054,2023-08-10,New York Yankees,Innings 7+,1
717071,2023-08-10,Los Angeles Angels,Innings 4-6,4
717071,2023-08-10,San Francisco Giants,Innings 1-3,1
717057,2023-08-10,Los Angeles Dodgers,Innings 7+,2
717055,2023-08-10,San Diego Padres,Innings 1-3,1
717055,2023-08-10,Seattle Mariners,Innings 1-3,1
717055,2023-08-10,Seattle Mariners,Innings 7+,5
717053,2023-08-10,Baltimore Orioles,Innings 1-3,2
717053,2023-08-10,Baltimore Orioles,Innings 4-6,1
717053,2023-08-10,Baltimore Orioles,Innings 7+,2
717053,2023-08-10,Houston Astros,Innings 1-3,1
717053,2023-08-10,Houston Astros,Innings 7+,3
717056,2023-08-10,Atlanta Braves,Innings 1-3,4
717056,2023-08-10,Atlanta Braves,Innings 7+,1
717056,2023-08-10,Pittsburgh Pirates,Innings 1-3,3
717056,2023-08-10,Pittsburgh Pirates,Innings 4-6,2
717056,2023-08-10,Pittsburgh Pirates,Innings 7+,2
717052,2023-08-10,Cleveland Guardians,Innings 1-3,2
717052,2023-08-10,Cleveland Guardians,Innings 4-6,2
717052,2023-08-10,Toronto Blue Jays,Innings 1-3,1
717052,2023-08-10,Toronto Blue Jays,Innings 7+,2
717050,2023-08-10,Detroit Tigers,Innings 4-6,1
717050,2023-08-10,Detroit Tigers,Innings 7+,2
717048,2023-08-10,St. Louis Cardinals,Innings 4-6,3
717048,2023-08-10,St. Louis Cardinals,Innings 7+,2
717048,2023-08-10,Tampa Bay Rays,Innings 7+,1
717049,2023-08-10,Philadelphia Phillies,Innings 4-6,2
717049,2023-08-10,Philadelphia Phillies,Innings 7+,4
717049,2023-08-10,Washington Nationals,Innings 4-6,1
717049,2023-08-10,Washington Nationals,Innings 7+,1
717051,2023-08-10,Boston Red Sox,Innings 4-6,2
717045,2023-08-11,Colorado Rockies,Innings 4-6,1
717045,2023-08-11,Los Angeles Dodgers,Innings 7+,2
717038,2023-08-11,Cleveland Guardians,Innings 1-3,1
717038,2023-08-11,Cleveland Guardians,Innings 4-6,3
717038,2023-08-11,Cleveland Guardians,Innings 7+,1
717038,2023-08-11,Tampa Bay Rays,Innings 1-3,3
717038,2023-08-11,Tampa Bay Rays,Innings 4-6,2
717038,2023-08-11,Tampa Bay Rays,Innings 7+,4
717047,2023-08-11,Miami Marlins,Innings 1-3,2
717047,2023-08-11,Miami Marlins,Innings 4-6,2
717047,2023-08-11,New York Yankees,Innings 1-3,4
717047,2023-08-11,New York Yankees,Innings 4-6,3
717047,2023-08-11,New York Yankees,Innings 7+,2
717043,2023-08-11,Oakland Athletics,Innings 1-3,2
717043,2023-08-11,Washington Nationals,Innings 1-3,2
717043,2023-08-11,Washington Nationals,Innings 4-6,2
717043,2023-08-11,Washington Nationals,Innings 7+,4
717046,2023-08-11,Cincinnati Reds,Innings 1-3,3
717046,2023-08-11,Cincinnati Reds,Innings 4-6,3
717046,2023-08-11,Cincinnati Reds,Innings 7+,3
717046,2023-08-11,Pittsburgh Pirates,Innings 4-6,2
717044,2023-08-11,Minnesota Twins,Innings 1-3,2
717044,2023-08-11,Philadelphia Phillies,Innings 1-3,6
717044,2023-08-11,Philadelphia Phillies,Innings 4-6,5
717044,2023-08-11,Philadelphia Phillies,Innings 7+,2
717041,2023-08-11,Chicago Cubs,Innings 1-3,3
717041,2023-08-11,Chicago Cubs,Innings 4-6,3
717041,2023-08-11,Toronto Blue Jays,Innings 4-6,1
717041,2023-08-11,Toronto Blue Jays,Innings 7+,1
717042,2023-08-11,Boston Red Sox,Innings 1-3,1
717042,2023-08-11,Boston Red Sox,Innings 4-6,4
717042,2023-08-11,Detroit Tigers,Innings 4-6,2
717040,2023-08-11,Atlanta Braves,Innings 4-6,6
717040,2023-08-11,Atlanta Braves,Innings 7+,1
717037,2023-08-12,Houston Astros,Innings 1-3,7
717037,2023-08-12,Houston Astros,Innings 4-6,3
717037,2023-08-12,Houston Astros,Innings 7+,1
717037,2023-08-12,Los Angeles Angels,Innings 1-3,2
717037,2023-08-12,Los Angeles Angels,Innings 4-6,1
717039,2023-08-12,Kansas City Royals,Innings 1-3,9
717039,2023-08-12,Kansas City Royals,Innings 7+,3
717039,2023-08-12,St. Louis Cardinals,Innings 1-3,3
717039,2023-08-12,St. Louis Cardinals,Innings 4-6,3
717039,2023-08-12,St. Louis Cardinals,Innings 7+,2
717036,2023-08-12,Chicago White Sox,Innings 1-3,4
717036,2023-08-12,Chicago White Sox,Innings 4-6,1
717036,2023-08-12,Chicago White Sox,Innings 7+,1
717036,2023-08-12,Milwaukee Brewers,Innings 1-3,2
717036,2023-08-12,Milwaukee Brewers,Innings 4-6,4
717036,2023-08-12,Milwaukee Brewers,Innings 7+,1
717035,2023-08-12,Arizona Diamondbacks,Innings 1-3,1
717035,2023-08-12,Arizona Diamondbacks,Innings 4-6,1
717035,2023-08-12,Arizona Diamondbacks,Innings 7+,3
717035,2023-08-12,San Diego Padres,Innings 1-3,6
717035,2023-08-12,San Diego Padres,Innings 4-6,1
717035,2023-08-12,San Diego Padres,Innings 7+,3
717032,2023-08-12,Colorado Rockies,Innings 4-6,1
717032,2023-08-12,Los Angeles Dodgers,Innings 1-3,1
717032,2023-08-12,Los Angeles Dodgers,Innings 4-6,5
717034,2023-08-12,Baltimore Orioles,Innings 4-6,1
717034,2023-08-12,Baltimore Orioles,Innings 7+,1
717034,2023-08-12,Seattle Mariners,Innings 1-3,2
717034,2023-08-12,Seattle Mariners,Innings 4-6,7
717031,2023-08-12,San Francisco Giants,Innings 7+,1
717031,2023-08-12,Texas Rangers,Innings 4-6,2
717014,2023-08-13,Boston Red Sox,Innings 1-3,3
717014,2023-08-13,Boston Red Sox,Innings 4-6,3
717014,2023-08-13,Detroit Tigers,Innings 1-3,1
717014,2023-08-13,Detroit Tigers,Innings 4-6,2
717016,2023-08-13,Oakland Athletics,Innings 1-3,4
717016,2023-08-13,Oakland Athletics,Innings 4-6,1
717016,2023-08-13,Oakland Athletics,Innings 7+,2
717016,2023-08-13,Washington Nationals,Innings 1-3,1
717016,2023-08-13,Washington Nationals,Innings 7+,7
717015,2023-08-13,Cincinnati Reds,Innings 4-6,2
717015,2023-08-13,Pittsburgh Pirates,Innings 4-6,1
717015,2023-08-13,Pittsburgh Pirates,Innings 7+,3
717027,2023-08-13,Cincinnati Reds,Innings 1-3,3
717027,2023-08-13,Cincinnati Reds,Innings 7+,3
717027,2023-08-13,Pittsburgh Pirates,Innings 1-3,3
717027,2023-08-13,Pittsburgh Pirates,Innings 4-6,1
717027,2023-08-13,Pittsburgh Pirates,Innings 7+,1
717009,2023-08-13,Minnesota Twins,Innings 1-3,2
717009,2023-08-13,Minnesota Twins,Innings 7+,1
717012,2023-08-13,Chicago Cubs,Innings 1-3,2
717012,2023-08-13,Chicago Cubs,Innings 7+,2
717012,2023-08-13,Toronto Blue Jays,Innings 1-3,5
717012,2023-08-13,Toronto Blue Jays,Innings 4-6,3
717012,2023-08-13,Toronto Blue Jays,Innings 7+,3
717010,2023-08-13,Cleveland Guardians,Innings 1-3,6
717010,2023-08-13,Cleveland Guardians,Innings 4-6,3
717010,2023-08-13,Tampa Bay Rays,Innings 1-3,1
717010,2023-08-13,Tampa Bay Rays,Innings 4-6,1
717011,2023-08-13,Miami Marlins,Innings 1-3,1
717011,2023-08-13,Miami Marlins,Innings 4-6,1
717011,2023-08-13,Miami Marlins,Innings 7+,6
717011,2023-08-13,New York Yankees,Innings 1-3,2
717011,2023-08-13,New York Yankees,Innings 4-6,4
717004,2023-08-13,Los Angeles Angels,Innings 1-3,1
717004,2023-08-13,Los Angeles Angels,Innings 4-6,1
717006,2023-08-13,Chicago White Sox,Innings 7+,3
717006,2023-08-13,Milwaukee Brewers,Innings 1-3,1
717006,2023-08-13,Milwaukee Brewers,Innings 4-6,1
717006,2023-08-13,Milwaukee Brewers,Innings 7+,5
717008,2023-08-13,San Francisco Giants,Innings 1-3,1
717008,2023-08-13,San Francisco Giants,Innings 7+,2
717008,2023-08-13,Texas Rangers,Innings 7+,1
717007,2023-08-13,Colorado Rockies,Innings 1-3,1
717007,2023-08-13,Colorado Rockies,Innings 4-6,2
717007,2023-08-13,Los Angeles Dodgers,Innings 1-3,3
717007,2023-08-13,Los Angeles Dodgers,Innings 4-6,4
717007,2023-08-13,Los Angeles Dodgers,Innings 7+,1
717003,2023-08-13,Arizona Diamondbacks,Innings 1-3,1
717003,2023-08-13,Arizona Diamondbacks,Innings 4-6,1
717003,2023-08-13,Arizona Diamondbacks,Innings 7+,3
717003,2023-08-13,San Diego Padres,Innings 1-3,3
717003,2023-08-13,San Diego Padres,Innings 7+,1
717005,2023-08-13,Baltimore Orioles,Innings 1-3,1
717005,2023-08-13,Baltimore Orioles,Innings 4-6,1
717005,2023-08-13,Baltimore Orioles,Innings 7+,3
717005,2023-08-13,Seattle Mariners,Innings 1-3,1
717005,2023-08-13,Seattle Mariners,Innings 4-6,1
717005,2023-08-13,Seattle Mariners,Innings 7+,1
717013,2023-08-13,Atlanta Braves,Innings 1-3,3
717013,2023-08-13,Atlanta Braves,Innings 7+,3
717013,2023-08-13,New York Mets,Innings 1-3,1
717013,2023-08-13,New York Mets,Innings 4-6,6
717000,2023-08-14,Houston Astros,Innings 7+,1
717000,2023-08-14,Miami Marlins,Innings 1-3,1
717000,2023-08-14,Miami Marlins,Innings 7+,3
717002,2023-08-14,New York Mets,Innings 1-3,3
717002,2023-08-14,New York Mets,Innings 4-6,4
717002,2023-08-14,Pittsburgh Pirates,Innings 1-3,2
717001,2023-08-14,Atlanta Braves,Innings 1-3,8
717001,2023-08-14,Atlanta Braves,Innings 7+,2
717001,2023-08-14,New York Yankees,Innings 1-3,2
717001,2023-08-14,New York Yankees,Innings 7+,1
716995,2023-08-14,Oakland Athletics,Innings 4-6,2
716995,2023-08-14,Oakland Athletics,Innings 7+,3
716995,2023-08-14,St. Louis Cardinals,Innings 1-3,1
716995,2023-08-14,St. Louis Cardinals,Innings 4-6,2
716995,2023-08-14,St. Louis Cardinals,Innings 7+,4
716997,2023-08-15,Texas Rangers,Innings 1-3,4
716997,2023-08-15,Texas Rangers,Innings 4-6,1
716997,2023-08-15,Texas Rangers,Innings 7+,6
716994,2023-08-15,Kansas City Royals,Innings 1-3,3
716994,2023-08-15,Kansas City Royals,Innings 4-6,1
716994,2023-08-15,Kansas City Royals,Innings 7+,2
716994,2023-08-15,Seattle Mariners,Innings 7+,6
716998,2023-08-15,Arizona Diamondbacks,Innings 1-3,2
716998,2023-08-15,Arizona Diamondbacks,Innings 4-6,2
716998,2023-08-15,Colorado Rockies,Innings 4-6,2
716998,2023-08-15,Colorado Rockies,Innings 7+,4
716996,2023-08-15,Baltimore Orioles,Innings 1-3,1
716996,2023-08-15,Baltimore Orioles,Innings 4-6,3
716996,2023-08-15,San Diego Padres,Innings 4-6,1
716999,2023-08-15,San Francisco Giants,Innings 4-6,1
716999,2023-08-15,San Francisco Giants,Innings 7+,1
716999,2023-08-15,Tampa Bay Rays,Innings 4-6,5
716999,2023-08-15,Tampa Bay Rays,Innings 7+,4
716992,2023-08-15,Cleveland Guardians,Innings 1-3,2
716992,2023-08-15,Cleveland Guardians,Innings 7+,1
716991,2023-08-15,Houston Astros,Innings 4-6,5
716991,2023-08-15,Houston Astros,Innings 7+,1
716991,2023-08-15,Miami Marlins,Innings 1-3,3
716991,2023-08-15,Miami Marlins,Innings 4-6,2
716993,2023-08-15,Boston Red Sox,Innings 1-3,3
716993,2023-08-15,Boston Red Sox,Innings 4-6,1
