game_pk,game_date,hitter_name
717840,2023-06-08,Orlando Arcia
717840,2023-06-08,Travis d'Arnaud
717840,2023-06-08,Francisco Alvarez
717840,2023-06-08,Marcell Ozuna
717840,2023-06-08,Francisco Alvarez
717840,2023-06-08,Brandon Nimmo
717840,2023-06-08,Austin Riley
717838,2023-06-09,Jo Adell
717847,2023-06-22,Riley Adams
717847,2023-06-22,Ketel Marte
717847,2023-06-22,Lane Thomas
717834,2023-06-09,Javier Baez
717834,2023-06-09,Jake Rogers
717834,2023-06-09,Jake Rogers
717834,2023-06-09,Corbin Carroll
717834,2023-06-09,Corbin Carroll
717827,2023-06-09,Josh Jung
717827,2023-06-09,Leody Taveras
717827,2023-06-09,Isaac Paredes
717827,2023-06-09,Isaac Paredes
717827,2023-06-09,Leody Taveras
717839,2023-06-09,Austin Hays
717836,2023-06-09,Jack Suwinski
717836,2023-06-09,Carlos Santana
717836,2023-06-09,Francisco Lindor
717837,2023-06-09,Kyle Schwarber
717837,2023-06-09,Freddie Freeman
717837,2023-06-09,Mookie Betts
717841,2023-06-09,Enrique Hernandez
717841,2023-06-09,Josh Donaldson
717841,2023-06-09,Rafael Devers
717835,2023-06-09,Michael A. Taylor
717833,2023-06-09,Jose Ramirez
717833,2023-06-09,Jose Abreu
717829,2023-06-09,NA
717828,2023-06-10,Joey Wendle
717828,2023-06-10,Yasmani Grandal
717831,2023-06-09,NA
717832,2023-06-10,Nolan Gorman
717832,2023-06-10,Jordan Walker
717832,2023-06-10,Nolan Arenado
717830,2023-06-10,Mike Moustakas
717830,2023-06-10,Brandon Dixon
717830,2023-06-10,Fernando Tatis Jr.
717830,2023-06-10,Gary Sanchez
717830,2023-06-10,Trent Grisham
717830,2023-06-10,Manny Machado
717824,2023-06-10,Mike Ford
717824,2023-06-10,Mickey Moniak
717824,2023-06-10,Shohei Ohtani
717824,2023-06-10,Jarred Kelenic
717823,2023-06-09,NA
717821,2023-06-10,Lourdes Gurriel Jr.
717821,2023-06-10,Nick Ahmed
717820,2023-06-10,Andrew Vaughn
717817,2023-06-10,Nolan Arenado
717817,2023-06-10,Dylan Carlson
717822,2023-06-10,Max Kepler
717822,2023-06-10,Carlos Correa
717822,2023-06-10,Trevor Larnach
717819,2023-06-10,Nolan Jones
717818,2023-06-10,Adam Frazier
717818,2023-06-10,Gunnar Henderson
717812,2023-06-10,Francisco Alvarez
717811,2023-06-10,J.D. Martinez
717811,2023-06-10,David Peralta
717813,2023-06-10,Francisco Mejia
717813,2023-06-10,Corey Seager
717816,2023-06-10,Stone Garrett
717816,2023-06-10,Ronald Acuna Jr.
717816,2023-06-10,Marcell Ozuna
717814,2023-06-10,William Contreras
717815,2023-06-10,Jose Abreu
717826,2023-06-10,Christopher Morel
717826,2023-06-10,Matt Mervis
717825,2023-06-10,Willie Calhoun
717825,2023-06-10,Rafael Devers
717825,2023-06-10,Gleyber Torres
717809,2023-06-11,Shohei Ohtani
717809,2023-06-11,Julio Rodriguez
717804,2023-06-11,Zach McKinstry
717804,2023-06-11,Pavin Smith
717802,2023-06-11,Josh Bell
717802,2023-06-11,Andres Gimenez
717808,2023-06-11,Ryan O'Hearn
717808,2023-06-11,Gunnar Henderson
717808,2023-06-11,Salvador Perez
717803,2023-06-11,Jack Suwinski
717803,2023-06-11,Jeff McNeil
717806,2023-06-11,Nick Castellanos
717806,2023-06-11,Jason Heyward
717806,2023-06-11,Freddie Freeman
717807,2023-06-11,Dominic Smith
717807,2023-06-11,Jeimer Candelario
717807,2023-06-11,Matt Olson
717805,2023-06-11,Cavan Biggio
717805,2023-06-11,Matt Chapman
717805,2023-06-11,Donovan Solano
717801,2023-06-11,Wander Franco
717801,2023-06-11,Robbie Grossman
717795,2023-06-11,Jean Segura
717795,2023-06-11,Garrett Cooper
717795,2023-06-11,Jorge Soler
717795,2023-06-11,Luis Robert Jr.
717795,2023-06-11,Jorge Soler
717800,2023-06-11,Kevin Smith
717800,2023-06-11,Brent Rooker
717800,2023-06-11,Seth Brown
717800,2023-06-11,Christian Yelich
717797,2023-06-11,Jonathan India
717798,2023-06-11,Nolan Jones
717798,2023-06-11,Ryan McMahon
717798,2023-06-11,Coco Montes
717798,2023-06-11,Jake Cronenworth
717798,2023-06-11,Ezequiel Tovar
717796,2023-06-11,Thairo Estrada
717796,2023-06-11,Thairo Estrada
717796,2023-06-11,Joc Pederson
717796,2023-06-11,Joc Pederson
717799,2023-06-11,Zach Neto
717799,2023-06-11,Mike Ford
717799,2023-06-11,Teoscar Hernandez
717799,2023-06-11,Zach Neto
717799,2023-06-11,Taylor Ward
717810,2023-06-11,Justin Turner
717790,2023-06-12,Spencer Torkelson
717790,2023-06-12,Michael Harris II
717790,2023-06-12,Andy Ibanez
717794,2023-06-12,Christian Arroyo
717791,2023-06-12,Paul Goldschmidt
717791,2023-06-12,Paul DeJong
717792,2023-06-13,Chad Wallach
717792,2023-06-13,Shohei Ohtani
717792,2023-06-13,Shohei Ohtani
717792,2023-06-13,Ezequiel Duran
717793,2023-06-13,Salvador Perez
717793,2023-06-13,Stuart Fairchild
717789,2023-06-13,Jose Siri
717785,2023-06-13,Evan Longoria
717785,2023-06-13,J.T. Realmuto
717786,2023-06-13,Tom Murphy
717786,2023-06-13,Eugenio Suarez
717786,2023-06-13,Nick Fortes
717786,2023-06-13,Ty France
717787,2023-06-13,Cavan Biggio
717787,2023-06-13,Aaron Hicks
717787,2023-06-13,Gunnar Henderson
717787,2023-06-13,Ryan O'Hearn
717787,2023-06-13,Adam Frazier
717788,2023-06-13,Rafael Devers
717788,2023-06-13,Rafael Devers
717779,2023-06-13,DJ LeMahieu
717779,2023-06-13,Brandon Nimmo
717779,2023-06-13,Giancarlo Stanton
717783,2023-06-13,Carlos Correa
717783,2023-06-13,Michael A. Taylor
717783,2023-06-13,Kyle Farmer
717783,2023-06-13,Christian Yelich
717781,2023-06-13,Patrick Bailey
717781,2023-06-13,Mike Yastrzemski
717782,2023-06-14,Christopher Morel
717782,2023-06-14,Jack Suwinski
717782,2023-06-14,Ian Happ
717782,2023-06-14,Jack Suwinski
717780,2023-06-14,Zach Neto
717780,2023-06-14,Hunter Renfroe
717780,2023-06-14,Corey Seager
717780,2023-06-14,Nathaniel Lowe
717777,2023-06-14,Bobby Witt Jr.
717778,2023-06-14,Chas McCormick
717778,2023-06-14,Martin Maldonado
717778,2023-06-14,Kyle Tucker
717778,2023-06-14,Mauricio Dubon
717772,2023-06-14,Fernando Tatis Jr.
717772,2023-06-14,Josh Bell
717772,2023-06-14,Gary Sanchez
717774,2023-06-13,NA
717775,2023-06-14,Corbin Carroll
717775,2023-06-14,Bryson Stott
717775,2023-06-14,Kyle Schwarber
717773,2023-06-14,Mike Ford
717773,2023-06-14,Garrett Cooper
717773,2023-06-14,Mike Ford
717773,2023-06-14,Cal Raleigh
717776,2023-06-14,David Peralta
717776,2023-06-14,Will Smith
717784,2023-06-14,Eddie Rosario
717784,2023-06-14,Jake Rogers
717784,2023-06-14,Matt Vierling
717784,2023-06-14,Andy Ibanez
717784,2023-06-14,Ronald Acuna Jr.
717784,2023-06-14,Ozzie Albies
717770,2023-06-14,Michael Harris II
717770,2023-06-14,Ronald Acuna Jr.
717770,2023-06-14,Eric Haase
717770,2023-06-14,Miguel Cabrera
717770,2023-06-14,Spencer Torkelson
717784,2023-06-14,Eddie Rosario
717784,2023-06-14,Jake Rogers
717784,2023-06-14,Matt Vierling
717784,2023-06-14,Andy Ibanez
717784,2023-06-14,Ronald Acuna Jr.
717784,2023-06-14,Ozzie Albies
717771,2023-06-14,Luis Urias
717771,2023-06-14,Brian Anderson
717767,2023-06-14,Mike Yastrzemski
717767,2023-06-14,Tommy Edman
717769,2023-06-14,George Springer
717768,2023-06-14,NA
717766,2023-06-14,NA
717763,2023-06-15,Austin Hedges
717763,2023-06-15,Carlos Santana
717763,2023-06-15,Andrew McCutchen
717765,2023-06-15,Shohei Ohtani
717765,2023-06-15,Corey Seager
717765,2023-06-15,Marcus Semien
717765,2023-06-15,Leody Taveras
717764,2023-06-15,Jonathan India
717764,2023-06-15,Matt McLain
717764,2023-06-15,Stuart Fairchild
717764,2023-06-15,Spencer Steer
717762,2023-06-15,Yainer Diaz
717762,2023-06-15,Jose Abreu
717758,2023-06-15,Nelson Cruz
717758,2023-06-15,Juan Soto
717758,2023-06-15,Manny Machado
717758,2023-06-15,Fernando Tatis Jr.
717761,2023-06-15,JJ Bleday
717757,2023-06-15,Christian Walker
717757,2023-06-15,J.T. Realmuto
717759,2023-06-15,Jorge Soler
717760,2023-06-15,Jake Burger
717760,2023-06-15,Luis Robert Jr.
717760,2023-06-15,Jake Burger
717753,2023-06-15,Austin Hays
717753,2023-06-15,Adley Rutschman
717753,2023-06-15,Danny Jansen
717753,2023-06-15,Danny Jansen
717756,2023-06-15,Luke Raley
717756,2023-06-15,Manuel Margot
717755,2023-06-15,Ketel Marte
717755,2023-06-15,Bryson Stott
717752,2023-06-15,Donovan Solano
717754,2023-06-15,Matt Olson
717754,2023-06-15,Ezequiel Tovar
717754,2023-06-15,Elias Diaz
717747,2023-06-15,NA
717751,2023-06-16,Shohei Ohtani
717751,2023-06-16,Mickey Moniak
717751,2023-06-16,Chad Wallach
717746,2023-06-16,Keibert Ruiz
717750,2023-06-16,Manny Machado
717750,2023-06-16,David Fry
717748,2023-06-16,Chris Taylor
717748,2023-06-16,Andrew Vaughn
717748,2023-06-16,Jake Burger
717748,2023-06-16,Eloy Jimenez
717748,2023-06-16,Luis Robert Jr.
717744,2023-06-16,Christopher Morel
717744,2023-06-16,Dansby Swanson
717744,2023-06-16,Miguel Amaya
717749,2023-06-16,Luis Arraez
717749,2023-06-16,Lane Thomas
717743,2023-06-16,Daniel Vogelbach
717743,2023-06-16,Willson Contreras
717742,2023-06-16,Josh Donaldson
717742,2023-06-16,Justin Turner
717742,2023-06-16,Justin Turner
717745,2023-06-16,Eddie Rosario
717745,2023-06-16,Travis d'Arnaud
717745,2023-06-16,Travis d'Arnaud
717741,2023-06-17,Danny Jansen
717741,2023-06-17,Leody Taveras
717737,2023-06-17,Tyler Stephenson
717736,2023-06-16,NA
717738,2023-06-17,Matt Vierling
717738,2023-06-17,Matt Vierling
717738,2023-06-17,Javier Baez
717738,2023-06-17,Alex Kirilloff
717740,2023-06-17,Joey Wiemer
717740,2023-06-17,Carlos Santana
717739,2023-06-17,Jose Ramirez
717732,2023-06-17,Nelson Cruz
717732,2023-06-17,Randy Arozarena
717732,2023-06-17,Isaac Paredes
717735,2023-06-17,Alec Bohm
717735,2023-06-17,J.T. Realmuto
717735,2023-06-17,Kyle Schwarber
717731,2023-06-17,Wilmer Flores
717733,2023-06-17,Teoscar Hernandez
717733,2023-06-17,Andrew Benintendi
717733,2023-06-17,Gavin Sheets
717728,2023-06-17,NA
717729,2023-06-17,Adley Rutschman
717723,2023-06-17,Corey Seager
717723,2023-06-17,Daulton Varsho
717723,2023-06-17,Jonah Heim
717723,2023-06-17,Josh Jung
717734,2023-06-17,NA
717725,2023-06-17,Carlos Perez
717727,2023-06-17,Jose Altuve
717727,2023-06-17,Yainer Diaz
717727,2023-06-17,Jonathan India
717726,2023-06-17,Shohei Ohtani
717726,2023-06-17,Brandon Drury
717726,2023-06-17,MJ Melendez
717726,2023-06-17,Taylor Ward
717726,2023-06-17,Brandon Drury
717718,2023-06-17,Luis Guillorme
717718,2023-06-17,Jordan Walker
717718,2023-06-17,Paul Goldschmidt
717718,2023-06-17,Brandon Nimmo
717724,2023-06-17,Mike Moustakas
717724,2023-06-17,Orlando Arcia
717724,2023-06-17,Eddie Rosario
717724,2023-06-17,Ozzie Albies
717724,2023-06-17,Matt Olson
717722,2023-06-17,Eloy Jimenez
717722,2023-06-17,J.P. Crawford
717720,2023-06-17,Blake Perkins
717720,2023-06-17,Joey Wiemer
717717,2023-06-17,NA
717721,2023-06-18,J.D. Davis
717721,2023-06-18,LaMonte Wade Jr.
717719,2023-06-18,Lourdes Gurriel Jr.
717719,2023-06-18,Corbin Carroll
717719,2023-06-18,Jake McCarthy
717719,2023-06-18,Christian Walker
717719,2023-06-18,Andres Gimenez
717730,2023-06-18,Gleyber Torres
717708,2023-06-18,Christopher Morel
717708,2023-06-18,Anthony Santander
717708,2023-06-18,Mike Tauchman
717716,2023-06-18,Ryan McMahon
717716,2023-06-18,Eddie Rosario
717716,2023-06-18,Michael Harris II
717716,2023-06-18,Ozzie Albies
717716,2023-06-18,Eddie Rosario
717716,2023-06-18,Ryan McMahon
717714,2023-06-18,Lane Thomas
717730,2023-06-18,Gleyber Torres
717715,2023-06-18,NA
717713,2023-06-18,Nolan Arenado
717713,2023-06-18,Tommy Pham
717713,2023-06-18,Jordan Walker
717713,2023-06-18,Paul DeJong
717713,2023-06-18,Francisco Lindor
717713,2023-06-18,Nolan Arenado
717707,2023-06-18,Jonathan India
717707,2023-06-18,Spencer Steer
717707,2023-06-18,Corey Julks
717707,2023-06-18,Jake Fraley
717712,2023-06-18,Jared Walsh
717712,2023-06-18,Mike Trout
717712,2023-06-18,Shohei Ohtani
717711,2023-06-18,Kerry Carpenter
717711,2023-06-18,Spencer Torkelson
717710,2023-06-18,Bryan Reynolds
717709,2023-06-18,Leody Taveras
717709,2023-06-18,Jonah Heim
717705,2023-06-18,Aledmys Diaz
717705,2023-06-18,Kyle Schwarber
717706,2023-06-18,Christian Walker
717702,2023-06-18,NA
717703,2023-06-18,NA
717704,2023-06-18,NA
717699,2023-06-19,Paul Goldschmidt
717699,2023-06-19,Brendan Donovan
717692,2023-06-19,Kerry Carpenter
717692,2023-06-19,Maikel Garcia
717692,2023-06-19,Bobby Witt Jr.
717700,2023-06-19,Jorge Soler
717698,2023-06-19,NA
717701,2023-06-19,Joey Votto
717701,2023-06-19,Elias Diaz
717701,2023-06-19,Nick Senzel
717701,2023-06-19,Kevin Newman
717693,2023-06-19,Triston Casas
717693,2023-06-19,Christian Vazquez
717694,2023-06-20,Yainer Diaz
717694,2023-06-20,Francisco Lindor
717694,2023-06-20,Daniel Vogelbach
717695,2023-06-20,Luis Robert Jr.
717695,2023-06-20,Andrew Vaughn
717695,2023-06-20,Josh Jung
717696,2023-06-20,Corbin Carroll
717696,2023-06-20,Alek Thomas
717697,2023-06-20,Mike Yastrzemski
717697,2023-06-20,Mike Yastrzemski
717697,2023-06-20,David Villar
717697,2023-06-20,Juan Soto
717697,2023-06-20,Juan Soto
717681,2023-06-20,NA
717687,2023-06-20,Ryan O'Hearn
717687,2023-06-20,Anthony Santander
717687,2023-06-20,Aaron Hicks
717689,2023-06-20,Matt Olson
717689,2023-06-20,Austin Riley
717690,2023-06-20,NA
717686,2023-06-20,Mike Tauchman
717686,2023-06-20,Tucker Barnhart
717691,2023-06-20,Paul DeJong
717691,2023-06-20,Dylan Carlson
717691,2023-06-20,Dylan Carlson
717684,2023-06-20,Billy McKinney
717685,2023-06-20,Jorge Alfaro
717685,2023-06-20,Will Benson
717685,2023-06-20,Harold Castro
717685,2023-06-20,Elly De La Cruz
717685,2023-06-20,TJ Friedl
717685,2023-06-20,Nolan Jones
717679,2023-06-20,Tony Kemp
717683,2023-06-20,Max Kepler
717683,2023-06-20,Royce Lewis
717683,2023-06-20,Byron Buxton
717683,2023-06-20,Masataka Yoshida
717683,2023-06-20,Christian Arroyo
717683,2023-06-20,Adam Duvall
717682,2023-06-21,Alex Bregman
717675,2023-06-21,Elvis Andrus
717675,2023-06-21,Adolis Garcia
717675,2023-06-21,Eloy Jimenez
717680,2023-06-21,Jesse Winker
717680,2023-06-21,Ketel Marte
717688,2023-06-21,Joc Pederson
717688,2023-06-21,Fernando Tatis Jr.
717678,2023-06-20,NA
717677,2023-06-21,Gunnar Henderson
717677,2023-06-21,Ramon Urias
717677,2023-06-21,Isaac Paredes
717677,2023-06-21,Randy Arozarena
717676,2023-06-21,Matt Chapman
717669,2023-06-21,Jake Fraley
717669,2023-06-21,Randal Grichuk
717669,2023-06-21,Elehuris Montero
717669,2023-06-21,Brenton Doyle
717671,2023-06-21,Nico Hoerner
717668,2023-06-21,Zack Short
717670,2023-06-21,Pete Alonso
717670,2023-06-21,Yainer Diaz
717670,2023-06-21,Chas McCormick
717672,2023-06-21,Raimel Tapia
717673,2023-06-21,CJ Abrams
717666,2023-06-21,Dylan Moore
717666,2023-06-21,Anthony Volpe
717666,2023-06-21,Billy McKinney
717666,2023-06-21,Jake Bauers
717663,2023-06-21,Josh Naylor
717663,2023-06-21,Ryan Noda
717665,2023-06-21,Max Kepler
717665,2023-06-21,Justin Turner
717667,2023-06-22,Andrew Vaughn
717667,2023-06-22,Jonah Heim
717667,2023-06-22,Ezequiel Duran
717662,2023-06-22,Miguel Vargas
717662,2023-06-22,Freddie Freeman
717674,2023-06-21,NA
717847,2023-06-22,Riley Adams
717847,2023-06-22,Ketel Marte
717847,2023-06-22,Lane Thomas
717657,2023-06-22,Marcell Ozuna
717660,2023-06-22,Josh Bell
717658,2023-06-22,Byron Buxton
717658,2023-06-22,Byron Buxton
717658,2023-06-22,Carlos Correa
717661,2023-06-22,Ha-Seong Kim
717661,2023-06-22,Manny Machado
717661,2023-06-22,Gary Sanchez
717659,2023-06-22,Francisco Mejia
717659,2023-06-22,Drew Waters
717654,2023-06-22,Garrett Cooper
717654,2023-06-22,Ke'Bryan Hayes
717654,2023-06-22,Henry Davis
717652,2023-06-22,Isiah Kiner-Falefa
717652,2023-06-22,Cal Raleigh
717652,2023-06-22,Teoscar Hernandez
717652,2023-06-22,Ty France
717652,2023-06-22,Kolten Wong
717649,2023-06-23,Salvador Perez
717649,2023-06-23,Jose Siri
717649,2023-06-23,Nick Pratto
717647,2023-06-23,Max Kepler
717647,2023-06-23,Royce Lewis
717650,2023-06-23,Matt Olson
717650,2023-06-23,Austin Riley
717650,2023-06-23,Ronald Acuna Jr.
717650,2023-06-23,Joey Votto
717650,2023-06-23,Matt Olson
717650,2023-06-23,Joey Votto
717650,2023-06-23,Elly De La Cruz
717650,2023-06-23,Jake Fraley
717650,2023-06-23,Travis d'Arnaud
717653,2023-06-23,NA
717651,2023-06-23,Anthony Santander
717651,2023-06-23,Teoscar Hernandez
717651,2023-06-23,Tom Murphy
717656,2023-06-23,Brandon Nimmo
717655,2023-06-23,Adolis Garcia
717646,2023-06-23,Shea Langeliers
717646,2023-06-23,Vladimir Guerrero Jr.
717646,2023-06-23,JJ Bleday
717648,2023-06-23,Willy Adames
717648,2023-06-23,Jose Ramirez
717648,2023-06-23,Willy Adames
717645,2023-06-24,Rafael Devers
717644,2023-06-24,Elias Diaz
717644,2023-06-24,Mike Trout
717644,2023-06-24,Shohei Ohtani
717644,2023-06-24,Jurickson Profar
717642,2023-06-24,Michael Chavis
717642,2023-06-24,Juan Soto
717642,2023-06-24,Xander Bogaerts
717642,2023-06-24,Ha-Seong Kim
717643,2023-06-24,Kyle Tucker
717643,2023-06-24,Mauricio Dubon
717643,2023-06-24,Mookie Betts
717641,2023-06-24,Patrick Bailey
717641,2023-06-24,Evan Longoria
717637,2023-06-24,Dansby Swanson
717637,2023-06-24,Ian Happ
717637,2023-06-24,Ian Happ
717628,2023-06-24,Ryan McKenna
717628,2023-06-24,Mike Ford
717628,2023-06-24,Aaron Hicks
717628,2023-06-24,Julio Rodriguez
717628,2023-06-24,Anthony Santander
717628,2023-06-24,J.P. Crawford
717628,2023-06-24,Mike Ford
717639,2023-06-24,Luis Matos
717639,2023-06-24,Ketel Marte
717635,2023-06-24,Nick Castellanos
717635,2023-06-24,Starling Marte
717636,2023-06-24,Billy McKinney
717634,2023-06-24,Vladimir Guerrero Jr.
717634,2023-06-24,Danny Jansen
717634,2023-06-24,Seth Brown
717632,2023-06-24,Edward Olivares
717632,2023-06-24,Freddy Fermin
717632,2023-06-24,Drew Waters
717632,2023-06-24,Wander Franco
717631,2023-06-24,Will Benson
717631,2023-06-24,Jake Fraley
717631,2023-06-24,Marcell Ozuna
717631,2023-06-24,Spencer Steer
717631,2023-06-24,Matt Olson
717631,2023-06-24,Matt McLain
717631,2023-06-24,Ozzie Albies
717631,2023-06-24,Travis d'Arnaud
717629,2023-06-24,Andrew Vaughn
717629,2023-06-24,Luis Robert Jr.
717629,2023-06-24,Triston Casas
717629,2023-06-24,Jake Burger
717629,2023-06-24,Yasmani Grandal
717630,2023-06-24,Luis Arraez
717625,2023-06-24,NA
717626,2023-06-24,David Peralta
717626,2023-06-24,Alex Bregman
717626,2023-06-24,Jason Heyward
717626,2023-06-24,Will Smith
717633,2023-06-24,Joey Gallo
717633,2023-06-24,Carlos Correa
717638,2023-06-25,Lane Thomas
717638,2023-06-25,Jeimer Candelario
717640,2023-06-25,Brenton Doyle
717640,2023-06-25,David Fletcher
717640,2023-06-25,Mickey Moniak
717640,2023-06-25,Matt Thaiss
717640,2023-06-25,Brandon Drury
717640,2023-06-25,Mike Trout
717623,2023-06-25,NA
717621,2023-06-25,Donovan Solano
717627,2023-06-25,Anthony Santander
717627,2023-06-25,Cal Raleigh
717624,2023-06-25,Pete Alonso
717624,2023-06-25,Francisco Lindor
717624,2023-06-25,Trea Turner
717622,2023-06-25,Jonah Heim
717617,2023-06-25,Cavan Biggio
717617,2023-06-25,Tony Kemp
717617,2023-06-25,George Springer
717619,2023-06-25,Jose Siri
717618,2023-06-25,Matt McLain
717618,2023-06-25,Matt Olson
717620,2023-06-25,Jonathan Davis
717613,2023-06-25,Josh Naylor
717614,2023-06-25,Luis Robert Jr.
717614,2023-06-25,Luis Robert Jr.
717616,2023-06-25,Ezequiel Tovar
717612,2023-06-25,Ketel Marte
717610,2023-06-25,Ha-Seong Kim
717610,2023-06-25,Jeimer Candelario
717615,2023-06-25,Will Smith
717615,2023-06-25,Jose Abreu
717615,2023-06-25,Jeremy Pena
717615,2023-06-25,Mookie Betts
717611,2023-06-26,Spencer Steer
717607,2023-06-26,Joey Wiemer
717609,2023-06-26,Ronald Acuna Jr.
717609,2023-06-26,Marcell Ozuna
717609,2023-06-26,Joey Gallo
717606,2023-06-27,Jake Rogers
717606,2023-06-27,Adolis Garcia
717606,2023-06-27,Andy Ibanez
717606,2023-06-27,Marcus Semien
717608,2023-06-27,Shohei Ohtani
717608,2023-06-27,Luis Robert Jr.
717602,2023-06-27,Eugenio Suarez
717602,2023-06-27,Dominic Smith
717602,2023-06-27,J.P. Crawford
717602,2023-06-27,Lane Thomas
717601,2023-06-27,TJ Friedl
717601,2023-06-27,Matt McLain
717603,2023-06-27,Nick Gonzales
717603,2023-06-27,Jack Suwinski
717603,2023-06-27,Carlos Santana
717604,2023-06-27,NA
717605,2023-06-27,Jean Segura
717605,2023-06-27,Bryan De La Cruz
717597,2023-06-27,Daniel Vogelbach
717597,2023-06-27,Brandon Nimmo
717597,2023-06-27,Francisco Lindor
717597,2023-06-27,Brandon Nimmo
717600,2023-06-27,Ronald Acuna Jr.
717600,2023-06-27,Michael Harris II
717600,2023-06-27,Sean Murphy
717600,2023-06-27,Austin Riley
717600,2023-06-27,Ronald Acuna Jr.
717598,2023-06-27,Paul DeJong
717598,2023-06-27,Martin Maldonado
717599,2023-06-28,Adolis Garcia
717599,2023-06-28,Ezequiel Duran
717599,2023-06-28,Spencer Torkelson
717596,2023-06-28,Brandon Marsh
717596,2023-06-28,Brandon Marsh
717591,2023-06-27,NA
717594,2023-06-28,J.D. Martinez
717594,2023-06-28,J.D. Martinez
717592,2023-06-28,Shohei Ohtani
717592,2023-06-28,Shohei Ohtani
717590,2023-06-28,Keibert Ruiz
717590,2023-06-28,Teoscar Hernandez
717593,2023-06-28,Ketel Marte
717593,2023-06-28,Evan Longoria
717593,2023-06-28,Jose Siri
717593,2023-06-28,Christian Walker
717593,2023-06-28,Corbin Carroll
717595,2023-06-28,Josh Donaldson
717595,2023-06-28,Seth Brown
717588,2023-06-28,Matt Olson
717587,2023-06-28,Jose Caballero
717589,2023-06-28,TJ Friedl
717589,2023-06-28,Adam Frazier
717585,2023-06-28,Carlos Santana
717586,2023-06-28,Austin Slater
717583,2023-06-28,Jazz Chisholm Jr.
717583,2023-06-28,Rafael Devers
717583,2023-06-28,Garrett Cooper
717581,2023-06-28,Tommy Pham
717582,2023-06-28,Jose Abreu
717582,2023-06-28,Jose Altuve
717582,2023-06-28,Brendan Donovan
717582,2023-06-28,Paul Goldschmidt
717582,2023-06-28,Nolan Arenado
717580,2023-06-29,Kerry Carpenter
717580,2023-06-29,Adolis Garcia
717580,2023-06-29,Ezequiel Duran
717580,2023-06-29,Josh Jung
717584,2023-06-29,Josh Harrison
717584,2023-06-29,Dansby Swanson
717584,2023-06-29,Jared Young
717584,2023-06-29,Nick Castellanos
717584,2023-06-29,Edmundo Sosa
717577,2023-06-29,Bo Naylor
717577,2023-06-29,Josh Bell
717577,2023-06-29,Jose Ramirez
717578,2023-06-29,Mookie Betts
717576,2023-06-29,Hunter Renfroe
717576,2023-06-29,Brandon Drury
717576,2023-06-29,Seby Zavala
717576,2023-06-29,Eloy Jimenez
717576,2023-06-29,Seby Zavala
717576,2023-06-29,Luis Robert Jr.
717575,2023-06-28,NA
717571,2023-06-29,Ha-Seong Kim
717571,2023-06-29,Trent Grisham
717570,2023-06-29,Spencer Torkelson
717570,2023-06-29,Leody Taveras
717570,2023-06-29,Spencer Torkelson
717570,2023-06-29,Ezequiel Duran
717573,2023-06-29,NA
717574,2023-06-29,Josh Donaldson
717574,2023-06-29,Isiah Kiner-Falefa
717568,2023-06-29,Lourdes Gurriel Jr.
717568,2023-06-29,Luke Raley
717560,2023-06-29,Shohei Ohtani
717560,2023-06-29,Hunter Renfroe
717560,2023-06-29,Mike Moustakas
717560,2023-06-29,Mickey Moniak
717569,2023-06-29,Jazz Chisholm Jr.
717564,2023-06-29,Vladimir Guerrero Jr.
717565,2023-06-29,Victor Caratini
717565,2023-06-29,Brandon Nimmo
717565,2023-06-29,Brett Baty
717566,2023-06-29,Alex Bregman
717566,2023-06-29,Kyle Tucker
717567,2023-06-30,Kyle Schwarber
717572,2023-06-30,J.D. Martinez
717559,2023-06-30,Will Brennan
717559,2023-06-30,Christopher Morel
717559,2023-06-30,Nick Madrigal
717557,2023-06-30,Spencer Steer
717557,2023-06-30,Matt McLain
717557,2023-06-30,Tyler Stephenson
717557,2023-06-30,Trent Grisham
717563,2023-06-30,Stone Garrett
717561,2023-06-30,Adley Rutschman
717561,2023-06-30,Byron Buxton
717561,2023-06-30,Max Kepler
717561,2023-06-30,Joey Gallo
717562,2023-06-30,Carlos Santana
717562,2023-06-30,Andrew McCutchen
717555,2023-06-30,Masataka Yoshida
717555,2023-06-30,Jarren Duran
717555,2023-06-30,Justin Turner
717556,2023-06-30,Patrick Bailey
717556,2023-06-30,Tommy Pham
717556,2023-06-30,Wilmer Flores
717558,2023-06-30,Ronald Acuna Jr.
717558,2023-06-30,Sean Murphy
717558,2023-06-30,Matt Olson
717558,2023-06-30,Austin Riley
717558,2023-06-30,Jorge Soler
717558,2023-06-30,Jesus Sanchez
717558,2023-06-30,Eddie Rosario
717558,2023-06-30,Matt Olson
717554,2023-07-01,Jonah Heim
717554,2023-07-01,Josh Jung
717554,2023-07-01,Jose Altuve
717552,2023-07-01,Andy Ibanez
717552,2023-07-01,Ezequiel Tovar
717553,2023-07-01,Mookie Betts
717553,2023-07-01,Mookie Betts
717549,2023-07-01,Shohei Ohtani
717549,2023-07-01,Lourdes Gurriel Jr.
717551,2023-07-01,Luis Robert Jr.
717551,2023-07-01,Carlos Perez
717548,2023-07-01,Jose Siri
717548,2023-07-01,Josh Lowe
717548,2023-07-01,Randy Arozarena
717548,2023-07-01,Tom Murphy
717550,2023-07-01,Lars Nootbaar
717539,2023-07-01,Jonathan India
717539,2023-07-01,Manny Machado
717539,2023-07-01,Manny Machado
717539,2023-07-01,Juan Soto
